Q4683497;P2043;9.5
Q1272073;P2043;32.335
Q7126087;P2043;24
Q575114;P2043;42
Q183477;P2043;7.931
Q393629;P2043;30
Q5404195;P2043;89
Q323100;P2043;8
Q4687348;P2043;31
Q3062302;P2043;56
Q6914261;P2043;10
Q643780;P2043;209
Q497327;P2043;127.3
Q825409;P2043;18.3
Q881798;P2043;21.92
Q700566;P2043;169.6
Q742591;P2043;108
Q895892;P2043;46
Q1893455;P2043;346
Q1322076;P2043;388
Q2465198;P2043;8.7
Q660208;P2043;235.4
Q149829;P2043;47
Q924743;P2043;105
Q1367713;P2043;320
Q16141827;P2043;32
Q798272;P2043;1.6
Q4521517;P2043;18.8
Q830747;P2043;24.82
Q4408691;P2043;66
Q7996246;P2043;100
Q1738038;P2043;15.6
Q2254206;P2043;5.1
Q4946542;P2043;6
Q1647900;P2043;16.10
Q3024040;P2043;170
Q5685172;P2043;48
Q16903169;P2043;24
Q7666958;P2043;5
Q1532371;P2043;560
Q4710469;P2043;22
Q965543;P2043;240
Q3746833;P2043;42.14
Q4841164;P2043;6
Q2393991;P2043;65
Q4829524;P2043;12
Q6754861;P2043;200
Q1774060;P2043;20.1
Q17279391;P2043;5
Q4110825;P2043;64
Q1262313;P2043;135
Q7235449;P2043;10
Q2527447;P2043;20.181
Q726986;P2043;700
Q1789505;P2043;84
Q23550;P2043;430
Q1533714;P2043;39
Q7105377;P2043;11
Q4718351;P2043;72
Q15265629;P2043;177
Q726990;P2043;6.23
Q385182;P2043;7.216
Q1753659;P2043;199
Q7639536;P2043;21
Q1271446;P2043;11.5
Q118426;P2043;61.1
Q20306;P2043;12.6
Q1783785;P2043;10.9
Q4267015;P2043;61
Q2035609;P2043;100
Q7912480;P2043;8.4
Q3432317;P2043;189
Q829075;P2043;11
Q685856;P2043;18.4
Q3179104;P2043;50
Q6931951;P2043;17
Q22411042;P2043;83
Q864843;P2043;83
Q1550454;P2043;4.845
Q5305886;P2043;86
Q14875328;P2043;56
Q828647;P2043;10.604
Q1469;P2043;1006
Q923058;P2043;637
Q820950;P2043;9.1
Q201719;P2043;0.7
Q197189;P2043;466
Q857065;P2043;14.435
Q878893;P2043;38.14
Q1408661;P2043;125
Q1568792;P2043;27.6
Q2328786;P2043;10
Q472896;P2043;171
Q2548463;P2043;8.664
Q1238848;P2043;100
Q7878338;P2043;48
Q635969;P2043;112
Q12740116;P2043;6
Q14874748;P2043;49
Q245136;P2043;31
Q6651258;P2043;54
Q491660;P2043;692
Q1236884;P2043;11.1
Q1529878;P2043;2.3
Q730547;P2043;40.3
Q1071692;P2043;82
Q431695;P2043;12.8
Q1670932;P2043;52
Q1569897;P2043;53.6
Q2146155;P2043;2.4
Q4680691;P2043;22
Q1132368;P2043;76.7
Q7984539;P2043;190
Q2235088;P2043;250
Q5289011;P2043;6
Q2083394;P2043;32.96
Q5584032;P2043;89
Q3395302;P2043;55
Q574539;P2043;3.318
Q1967803;P2043;263
Q1572822;P2043;316
Q1865732;P2043;105
Q881752;P2043;36.4
Q462193;P2043;34
Q4683654;P2043;5
Q7305989;P2043;8
Q715361;P2043;210
Q7171667;P2043;29
Q1808600;P2043;10.5
Q3034267;P2043;37.1
Q3357174;P2043;14
Q7296018;P2043;5.9
Q4684435;P2043;4
Q2516941;P2043;2.8
Q629663;P2043;188
Q22432697;P2043;64
Q894940;P2043;240
Q883415;P2043;11
Q14687265;P2043;94.95
Q826247;P2043;4.52
Q2723150;P2043;400
Q1897755;P2043;22
Q167814;P2043;400
Q152661;P2043;225
Q3024315;P2043;86.3
Q315428;P2043;78
Q1333963;P2043;29.6
Q1480294;P2043;8
Q715797;P2043;233
Q8231;P2043;188
Q3458683;P2043;110
Q885697;P2043;174
Q274784;P2043;56.4
Q4842690;P2043;6.0
Q266333;P2043;45.90
Q1353890;P2043;140
Q4397734;P2043;90
Q247622;P2043;236
Q1438963;P2043;760
Q167916;P2043;220
Q601488;P2043;15.2
Q598072;P2043;470
Q813679;P2043;6.3
Q10675;P2043;68
Q15123431;P2043;6.4
Q831884;P2043;801
Q6991906;P2043;47
Q2635327;P2043;1300
Q1110175;P2043;12
Q18385831;P2043;6
Q3433660;P2043;23.5
Q548466;P2043;248.3
Q1944891;P2043;60
Q4921616;P2043;65
Q224686;P2043;336
Q515022;P2043;137
Q5046702;P2043;634
Q825340;P2043;51.6
Q2717797;P2043;320
Q2139192;P2043;10
Q879581;P2043;17
Q14684879;P2043;64.7
Q5172330;P2043;6
Q1453770;P2043;12.079
Q3521753;P2043;110
Q1111259;P2043;264
Q1681191;P2043;55
Q962403;P2043;1.4
Q7686121;P2043;45
Q4789204;P2043;160
Q1963736;P2043;31
Q824996;P2043;13.8
Q8489;P2043;230
Q5965091;P2043;14
Q4790395;P2043;180
Q4707453;P2043;15
Q910765;P2043;97
Q4407311;P2043;82
Q4783757;P2043;56
Q1704086;P2043;10.6
Q828728;P2043;13.6
Q4068251;P2043;105
Q26707070;P2043;46.2
Q201823;P2043;808
Q7414928;P2043;66
Q1607613;P2043;45.5
Q7667358;P2043;3.7
Q315204;P2043;25.6
Q1477913;P2043;200
Q4878247;P2043;69
Q501027;P2043;877
Q5571150;P2043;4
Q471259;P2043;52
Q8040619;P2043;9.82
Q286138;P2043;58
Q291296;P2043;55.7
Q5649034;P2043;7.852
Q1664016;P2043;19.8
Q1584059;P2043;34.6
Q753931;P2043;270
Q814078;P2043;1.1
Q287254;P2043;231
Q661805;P2043;710
Q7201689;P2043;48
Q1865565;P2043;9.84
Q1555085;P2043;1.7
Q7909980;P2043;11
Q7370573;P2043;3
Q22422022;P2043;42
Q1099350;P2043;45
Q664643;P2043;20
Q22422658;P2043;24
Q1542869;P2043;303
Q571214;P2043;124
Q3662241;P2043;40
Q1502340;P2043;46.91
Q872273;P2043;26.70
Q3458707;P2043;320
Q2468269;P2043;168
Q2331044;P2043;154
Q2621444;P2043;390
Q7335596;P2043;33
Q854841;P2043;209
Q3439;P2043;200
Q362609;P2043;64.3
Q1921090;P2043;350
Q15111792;P2043;100
Q7380730;P2043;70
Q392740;P2043;134.6
Q148307;P2043;272
Q4717303;P2043;13
Q3569502;P2043;185
Q1108218;P2043;410
Q150062;P2043;245
Q1568464;P2043;61.6
Q1602686;P2043;508.53
Q7235780;P2043;81
Q2624163;P2043;75
Q1286546;P2043;163
Q875504;P2043;22.7
Q7592567;P2043;20.8
Q4561564;P2043;8
Q1475200;P2043;54.6
Q13696;P2043;410
Q624223;P2043;500
Q4718527;P2043;12
Q1742111;P2043;146
Q124785;P2043;25.746
Q4517158;P2043;116
Q3950382;P2043;130
Q239023;P2043;48
Q3037082;P2043;15.6
Q15274588;P2043;50
Q4681687;P2043;13
Q2599595;P2043;80
Q749800;P2043;43
Q2168964;P2043;10
Q1132128;P2043;28.3
Q1513936;P2043;154.5
Q2886191;P2043;100
Q405356;P2043;19.09
Q3138706;P2043;237
Q1130130;P2043;71.7
Q844041;P2043;464
Q7960288;P2043;17
Q1633768;P2043;1.37
Q1119726;P2043;5.9
Q1779724;P2043;12
Q1063025;P2043;142
Q1626603;P2043;9.5
Q1613887;P2043;21.7
Q7495427;P2043;25
Q5517556;P2043;37
Q120048;P2043;26.963
Q2087121;P2043;98.1
Q1540243;P2043;80.1
Q7316335;P2043;2
Q783444;P2043;66
Q828822;P2043;38
Q1019526;P2043;81.4
Q277009;P2043;204
Q3494884;P2043;47.0
Q1773449;P2043;188.6
Q1474026;P2043;563
Q7099829;P2043;10
Q7990466;P2043;18
Q2465211;P2043;2.765
Q1888928;P2043;13.12
Q881402;P2043;3.038
Q7981637;P2043;44
Q546600;P2043;99
Q895421;P2043;0.124
Q1166145;P2043;68
Q4682747;P2043;11
Q4683786;P2043;24
Q6748614;P2043;21
Q2259604;P2043;13
Q16896810;P2043;8
Q3197035;P2043;61
Q2963133;P2043;27
Q13655;P2043;124
Q1243685;P2043;127
Q3458587;P2043;111.6
Q846045;P2043;310
Q143169;P2043;199
Q2449306;P2043;137
Q370023;P2043;12.7
Q1321671;P2043;770
Q827029;P2043;8.3
Q1194112;P2043;140
Q4710955;P2043;75
Q2078399;P2043;65
Q322121;P2043;17.4
Q3197653;P2043;93.3
Q1940078;P2043;4.21
Q2657446;P2043;133
Q6426373;P2043;80
Q4787914;P2043;78
Q1778017;P2043;451
Q826597;P2043;1.409
Q740954;P2043;66
Q64538;P2043;175
Q19986703;P2043;50
Q1301143;P2043;7.67
Q7910430;P2043;6
Q1552614;P2043;370
Q1338024;P2043;460
Q1741220;P2043;320
Q22410355;P2043;17
Q564344;P2043;57
Q1141002;P2043;78.2
Q253411;P2043;291
Q2286960;P2043;393
Q1509369;P2043;257
Q4681671;P2043;6
Q7312375;P2043;130
Q1259871;P2043;5
Q1544029;P2043;16
Q776873;P2043;515
Q1326610;P2043;16
Q4683824;P2043;11
Q16899333;P2043;60
Q5055689;P2043;12
Q985278;P2043;4.65
Q541441;P2043;162
Q14689389;P2043;260
Q7850988;P2043;120
Q4713804;P2043;22
Q1548523;P2043;758
Q2663607;P2043;120
Q3339;P2043;65
Q830760;P2043;12.1
Q1263491;P2043;7
Q500709;P2043;15
Q7960628;P2043;62
Q430799;P2043;113
Q609619;P2043;185
Q829405;P2043;13.3
Q7264450;P2043;6
Q2914997;P2043;48
Q1418297;P2043;13.7
Q829416;P2043;5.4
Q2439010;P2043;50
Q7638365;P2043;430
Q6115772;P2043;43.85
Q2043417;P2043;20
Q15239576;P2043;20
Q400301;P2043;103.8
Q5180450;P2043;59.5
Q7337062;P2043;19
Q773033;P2043;455
Q6406392;P2043;71
Q493405;P2043;325
Q3432704;P2043;247
Q4996607;P2043;100
Q1271128;P2043;28.781
Q3486377;P2043;477
Q1073682;P2043;148
Q17812;P2043;157
Q1711043;P2043;21.488
Q19722;P2043;146
Q7405529;P2043;31.5
Q2019587;P2043;11.6
Q161974;P2043;40
Q2625817;P2043;530
Q2892300;P2043;117
Q6470145;P2043;71
Q15265707;P2043;25
Q1664;P2043;217
Q875510;P2043;18.5
Q2980782;P2043;10
Q1532522;P2043;145
Q833916;P2043;50
Q1247866;P2043;387
Q2986277;P2043;178
Q212724;P2043;63.3
Q643284;P2043;251
Q806316;P2043;91.2
Q5556194;P2043;21
Q7592135;P2043;51.8
Q7825196;P2043;12
Q1475914;P2043;3.7
Q895661;P2043;51.9
Q830413;P2043;9.761
Q2399602;P2043;30
Q1094469;P2043;50
Q7534269;P2043;12
Q7684604;P2043;12
Q1826546;P2043;100
Q4709876;P2043;17
Q1524806;P2043;31.1
Q331495;P2043;17.375
Q298258;P2043;14.5
Q2299182;P2043;85
Q1776508;P2043;40
Q1981950;P2043;2.976
Q7691024;P2043;21
Q5187975;P2043;9
Q706133;P2043;89.7
Q3928009;P2043;13
Q3012139;P2043;140
Q13580568;P2043;7
Q1884687;P2043;160
Q2591927;P2043;552
Q5986256;P2043;37.3
Q1569231;P2043;856
Q11830505;P2043;34
Q7862224;P2043;160
Q5620;P2043;289
Q791288;P2043;31.9
Q149883;P2043;45
Q1252034;P2043;8.41
Q688533;P2043;21.9
Q1138427;P2043;647
Q24833709;P2043;130
Q2373449;P2043;56
Q3331294;P2043;18
Q1808825;P2043;100.4
Q840694;P2043;274
Q1636131;P2043;267
Q3651232;P2043;20
Q4334075;P2043;16
Q384147;P2043;119
Q6435024;P2043;26
Q315416;P2043;17.7
Q269994;P2043;5.7
Q2510654;P2043;40
Q1540063;P2043;780
Q835333;P2043;117.6
Q878057;P2043;8.3
Q1330818;P2043;400
Q4804674;P2043;21
Q543103;P2043;3
Q1104641;P2043;18
Q13580576;P2043;7
Q1132189;P2043;53.58
Q1109060;P2043;13
Q1377824;P2043;6
Q1894889;P2043;399
Q6748604;P2043;31
Q1235103;P2043;29
Q3858967;P2043;46
Q14934816;P2043;54
Q1400022;P2043;275
Q2670337;P2043;213
Q738829;P2043;35
Q7296286;P2043;25
Q476488;P2043;145
Q1159397;P2043;285
Q285844;P2043;55.390
Q937661;P2043;680
Q227187;P2043;69
Q5653329;P2043;19
Q1393158;P2043;178
Q1623770;P2043;3.13
Q4905715;P2043;265
Q1343164;P2043;28.5
Q2431873;P2043;2.9
Q1677316;P2043;26
Q2507637;P2043;131.10
Q7059975;P2043;20.7
Q4782696;P2043;269
Q1664410;P2043;50
Q4860869;P2043;67.5
Q2599693;P2043;56
Q404757;P2043;22
Q7405844;P2043;193
Q836299;P2043;175.4
Q472879;P2043;4.5
Q342040;P2043;63.1
Q1892406;P2043;7.5
Q2233705;P2043;26.2
Q829353;P2043;13
Q1535189;P2043;745
Q615942;P2043;40
Q24884012;P2043;122
Q2626282;P2043;339
Q3111646;P2043;77
Q6746767;P2043;12
Q7080633;P2043;39.6
Q830752;P2043;6.69
Q4958021;P2043;50
Q7156300;P2043;319
Q265753;P2043;148
Q5194590;P2043;38.1
Q5432068;P2043;45
Q2860732;P2043;29.9
Q671831;P2043;13
Q1261515;P2043;1100
Q3197856;P2043;121
Q1433898;P2043;29
Q7636498;P2043;4
Q546088;P2043;153
Q980682;P2043;6.557
Q1002046;P2043;65.3
Q1774516;P2043;1.554
Q532407;P2043;4
Q1072262;P2043;40
Q18622;P2043;121
Q460293;P2043;25
Q6933569;P2043;66
Q2791841;P2043;12.2
Q2544418;P2043;126
Q734455;P2043;367
Q2536268;P2043;47
Q4997698;P2043;6
Q346294;P2043;11.1
Q3744167;P2043;22.3
Q1090726;P2043;29
Q2455320;P2043;75
Q445057;P2043;56
Q1940419;P2043;290
Q4830052;P2043;24
Q5047042;P2043;26
Q872963;P2043;25.2
Q5180138;P2043;20
Q825320;P2043;7.6
Q1657189;P2043;4.3
Q1161204;P2043;192
Q1747171;P2043;6
Q3280;P2043;130
Q447378;P2043;93
Q1742282;P2043;149
Q5225589;P2043;60
Q858461;P2043;31.8
Q7698101;P2043;32
Q8542;P2043;921
Q6388928;P2043;30
Q7497205;P2043;10
Q2308898;P2043;49.222
Q1071987;P2043;44
Q4985057;P2043;198
Q3395654;P2043;40.1
Q829409;P2043;2.0
Q516393;P2043;745
Q3433900;P2043;18.3
Q4770552;P2043;4.2
Q335948;P2043;175
Q14554;P2043;315
Q2986095;P2043;234
Q1470546;P2043;40
Q1865716;P2043;115
Q1379758;P2043;124
Q16943;P2043;58
Q3273319;P2043;59
Q5045996;P2043;54.4
Q1272152;P2043;8.7
Q1801202;P2043;103.1
Q7960465;P2043;15
Q5049177;P2043;100
Q12663852;P2043;22
Q203228;P2043;769
Q1048901;P2043;100
Q797452;P2043;5.619
Q317758;P2043;42.7
Q7199038;P2043;7
Q1328106;P2043;0.7
Q605363;P2043;48
Q367080;P2043;27.2
Q7514793;P2043;249
Q826229;P2043;7.4
Q814858;P2043;20.8
Q828006;P2043;25
Q4700025;P2043;155
Q22407709;P2043;62
Q2601536;P2043;240
Q1373695;P2043;31
Q5316838;P2043;10
Q2024844;P2043;70
Q269710;P2043;2657
Q7656078;P2043;41
Q2121241;P2043;347
Q2174975;P2043;0.85
Q5456018;P2043;37.8
Q7105077;P2043;42
Q22500839;P2043;51.0
Q603027;P2043;45
Q4244152;P2043;91
Q60974;P2043;1271
Q11710297;P2043;8
Q188185;P2043;90.2
Q14679980;P2043;50
Q825583;P2043;18.98
Q827263;P2043;4.2
Q4211765;P2043;80
Q3321070;P2043;27.88
Q260709;P2043;85
Q1265823;P2043;132
Q3433788;P2043;20
Q1134765;P2043;130
Q4680486;P2043;11
Q4453762;P2043;77.6
Q447072;P2043;49.15
Q7205346;P2043;75
Q314344;P2043;17
Q1334522;P2043;590
Q1964424;P2043;363
Q7959974;P2043;15
Q5101932;P2043;130
Q7990479;P2043;15
Q2067014;P2043;684
Q1642978;P2043;40
Q4818680;P2043;97
Q5045524;P2043;40
Q670414;P2043;125
Q3333255;P2043;13.5
Q7649744;P2043;100
Q1159393;P2043;3.15
Q2566437;P2043;95
Q7900360;P2043;7
Q2523502;P2043;12.5
Q485254;P2043;193.7
Q1418145;P2043;15.1
Q1474059;P2043;8.96
Q11538771;P2043;42
Q1430415;P2043;8.1
Q147326;P2043;209
Q2894445;P2043;345
Q1543147;P2043;354
Q1558769;P2043;4.4
Q6850873;P2043;12
Q5878027;P2043;64
Q1552583;P2043;28
Q1093158;P2043;26
Q825937;P2043;12.29
Q14916634;P2043;45
Q205815;P2043;84.8
Q1246503;P2043;9.4
Q6895384;P2043;16
Q638776;P2043;150
Q5276942;P2043;28
Q758415;P2043;24
Q270815;P2043;165
Q879894;P2043;12.6
Q1645317;P2043;561
Q7909634;P2043;5
Q19276276;P2043;29.086
Q1795013;P2043;568
Q534929;P2043;35
Q3001535;P2043;621
Q1627362;P2043;240
Q81555;P2043;1401
Q1112710;P2043;9.70
Q7338930;P2043;40
Q5556696;P2043;6
Q204915;P2043;8.95
Q16939160;P2043;1.5
Q1677915;P2043;499
Q1774078;P2043;48
Q4685644;P2043;16
Q332939;P2043;22
Q537274;P2043;50
Q784075;P2043;13.3
Q590784;P2043;25.4
Q2083328;P2043;266
Q4681973;P2043;14
Q952429;P2043;1175
Q779803;P2043;14
Q2434434;P2043;89.7
Q4681233;P2043;13
Q769539;P2043;145
Q7570812;P2043;70
Q1108116;P2043;101
Q1192771;P2043;655
Q9274807;P2043;32.1
Q831308;P2043;12.5
Q561452;P2043;24
Q143811;P2043;31.2
Q1815174;P2043;3.271
Q1162655;P2043;547
Q2564285;P2043;110
Q4682522;P2043;19
Q826592;P2043;4.860
Q3495285;P2043;63
Q689024;P2043;169
Q14709044;P2043;27
Q2430585;P2043;42.3
Q220040;P2043;51.57
Q818464;P2043;2.7
Q5142327;P2043;20.8
Q5920744;P2043;20
Q828302;P2043;10
Q2254512;P2043;20
Q156237;P2043;772
Q324266;P2043;65.48
Q1344617;P2043;104
Q671890;P2043;188
Q7179716;P2043;39.95
Q2569831;P2043;48.77
Q6427198;P2043;4.86
Q2866062;P2043;4.5
Q3566668;P2043;35
Q4681554;P2043;6
Q3458654;P2043;30
Q489438;P2043;38
Q5309545;P2043;88
Q5465142;P2043;4.9
Q883782;P2043;6
Q1519602;P2043;820
Q6714808;P2043;126
Q859080;P2043;251
Q7649988;P2043;70
Q4060606;P2043;18.1
Q4783658;P2043;350
Q6079074;P2043;28.7
Q820780;P2043;9.5
Q6127753;P2043;563
Q1572041;P2043;115
Q2570479;P2043;22.8
Q7264211;P2043;19
Q7846618;P2043;120
Q1495175;P2043;592
Q1072169;P2043;340
Q289237;P2043;14.8
Q17107571;P2043;33
Q882739;P2043;1783
Q1814663;P2043;46
Q7960301;P2043;10
Q4464930;P2043;175
Q566424;P2043;4.088
Q1973485;P2043;147
Q1538720;P2043;66
Q1398954;P2043;380
Q648478;P2043;117
Q2171377;P2043;0.890
Q752674;P2043;1930
Q2637124;P2043;2.51
Q4663398;P2043;160
Q4687408;P2043;7
Q2155662;P2043;200
Q7918327;P2043;26
Q7850292;P2043;42.5
Q7337341;P2043;97
Q1642801;P2043;26.3
Q816358;P2043;27.9
Q3432303;P2043;50
Q167424;P2043;17.3
Q3695675;P2043;724
Q1527524;P2043;260
Q7993087;P2043;53
Q254725;P2043;32.9
Q1469606;P2043;1.46
Q1623149;P2043;8.857
Q129139;P2043;0.5
Q825962;P2043;11.5
Q1329963;P2043;23.59
Q2095336;P2043;400
Q2216066;P2043;0.7
Q874369;P2043;606
Q1322410;P2043;200
Q268818;P2043;48
Q20288;P2043;36.5
Q4101376;P2043;260
Q3458529;P2043;140
Q878328;P2043;20.4
Q6160268;P2043;32.4
Q7405532;P2043;50
Q2540886;P2043;363
Q4166121;P2043;95
Q2464726;P2043;114
Q884713;P2043;17.6
Q1090704;P2043;27
Q3041549;P2043;24
Q3491457;P2043;26.9
Q7699246;P2043;22
Q20516294;P2043;17
Q2339761;P2043;6.5
Q2928886;P2043;40
Q177480;P2043;130.63
Q16894213;P2043;17
Q927271;P2043;24.5
Q11146408;P2043;296
Q2593035;P2043;66
Q829182;P2043;5.8
Q3225350;P2043;25
Q4827964;P2043;40
Q104437;P2043;3190
Q7677253;P2043;22
Q1922260;P2043;910
Q317530;P2043;20.11
Q784475;P2043;3.70
Q7337692;P2043;23
Q1548111;P2043;451
Q992519;P2043;10.3
Q1130820;P2043;50.5
Q7396912;P2043;54
Q1478566;P2043;385
Q7960467;P2043;17
Q941512;P2043;503
Q3325117;P2043;44
Q1505270;P2043;2.084
Q1532361;P2043;1.2
Q495437;P2043;10.92
Q1790159;P2043;2.313
Q271112;P2043;460
Q871206;P2043;35.49
Q178485;P2043;8.8
Q5068790;P2043;44
Q4507128;P2043;38
Q1778840;P2043;556
Q7098522;P2043;17
Q825033;P2043;11.7
Q10362255;P2043;18
Q1074898;P2043;851
Q5004750;P2043;19.75
Q2605289;P2043;48
Q2531408;P2043;3.205
Q875547;P2043;327
Q1738504;P2043;7.8
Q4785692;P2043;190
Q1591962;P2043;11
Q825916;P2043;17.63
Q280106;P2043;270
Q3306198;P2043;141
Q1472999;P2043;8
Q1880065;P2043;21
Q3458660;P2043;170
Q1099574;P2043;102
Q3115025;P2043;293
Q7517842;P2043;8
Q6440568;P2043;70
Q7100910;P2043;6.83
Q4716704;P2043;10
Q810720;P2043;800
Q777907;P2043;241
Q3044525;P2043;98
Q1342848;P2043;137
Q277348;P2043;1.5
Q3294496;P2043;117
Q517787;P2043;177
Q3099370;P2043;46.6
Q827070;P2043;6.040
Q7690940;P2043;15
Q1850806;P2043;600
Q1675300;P2043;354
Q4709626;P2043;11
Q7385960;P2043;26
Q7337647;P2043;32
Q22432617;P2043;22
Q722536;P2043;4
Q1140704;P2043;27
Q3445860;P2043;77
Q12261451;P2043;47
Q956882;P2043;412
Q5187846;P2043;31
Q7828272;P2043;18
Q319052;P2043;71.1
Q1074179;P2043;203
Q1101503;P2043;483
Q7960242;P2043;17
Q14684236;P2043;96
Q821154;P2043;5.2
Q1455991;P2043;195
Q1535194;P2043;30.6
Q2985860;P2043;900
Q267885;P2043;545
Q830967;P2043;1.748
Q647058;P2043;282
Q509983;P2043;480
Q3508683;P2043;177
Q200174;P2043;1737
Q3796616;P2043;35
Q4710226;P2043;20
Q4715297;P2043;8
Q6236;P2043;50
Q3309135;P2043;33
Q4458337;P2043;131.2
Q7973564;P2043;14
Q878072;P2043;6.195
Q855193;P2043;193.1
Q7359365;P2043;11
Q283969;P2043;130
Q5002331;P2043;8
Q7795773;P2043;70
Q206710;P2043;315
Q1048890;P2043;170
Q1787003;P2043;18.05
Q1651745;P2043;6
Q2604915;P2043;140
Q16919845;P2043;228
Q5290145;P2043;11
Q115456;P2043;560
Q930773;P2043;120
Q2548910;P2043;480
Q972188;P2043;95
Q14934679;P2043;150
Q921949;P2043;241
Q2071791;P2043;29
Q19709;P2043;154
Q1371421;P2043;59.5
Q7638052;P2043;77
Q6649168;P2043;62.9
Q586733;P2043;600
Q995969;P2043;400
Q357028;P2043;36.7
Q1889886;P2043;680
Q874406;P2043;22.1
Q7103906;P2043;15
Q481320;P2043;50.17
Q2624495;P2043;3.5
Q829258;P2043;2.3
Q1459336;P2043;57
Q977449;P2043;19
Q869838;P2043;11.487
Q3377907;P2043;33
Q1001567;P2043;49
Q1115562;P2043;141
Q1762275;P2043;694
Q830050;P2043;2.1
Q872605;P2043;18.6
Q7690815;P2043;23
Q7558330;P2043;18.7
Q2394772;P2043;30
Q2028289;P2043;156
Q6117351;P2043;21
Q16902831;P2043;25
Q4222615;P2043;114
Q573534;P2043;5.8
Q31379;P2043;893
Q828667;P2043;11.1
Q3314;P2043;188
Q2179071;P2043;72
Q831274;P2043;9
Q453217;P2043;519
Q935917;P2043;80
Q2165892;P2043;102
Q5173463;P2043;6
Q6469065;P2043;5
Q5139287;P2043;46
Q820321;P2043;24.904
Q5320138;P2043;11
Q1630726;P2043;475
Q7080665;P2043;12
Q1529011;P2043;115.8
Q1529669;P2043;265
Q5214284;P2043;443
Q1551634;P2043;492
Q1243669;P2043;11
Q917622;P2043;4.6
Q287438;P2043;251
Q1295629;P2043;184
Q2033724;P2043;56
Q5034279;P2043;12
Q4818985;P2043;27
Q12740176;P2043;5
