Q4580276;P580;409014000.0
Q3953936;P580;843343200.0
Q16838222;P580;1360882800.0
Q2951751;P580;1312495200.0
Q10378712;P580;716335200.0
Q1626413;P580;835394400.0
Q3862532;P580;1180994400.0
Q20650884;P580;1560549600.0
Q3880112;P580;1090706400.0
Q5745517;P580;-304650000.0
Q970731;P580;1093039200.0
Q1424186;P580;1170370800.0
Q22893799;P580;1458687600.0
Q260971;P580;369698400.0
Q1130173;P580;267750000.0
Q30320932;P580;1499983200.0
Q942601;P580;-214794000.0
Q1300014;P580;1234652400.0
Q20602758;P580;-221187600.0
Q585347;P580;780793200.0
Q12324595;P580;1375394400.0
Q1660842;P580;1281132000.0
Q27961672;P580;1473717600.0
Q1402641;P580;378428400.0
Q1772946;P580;860796000.0
Q28916;P580;-80874000.0
Q672851;P580;-215053200.0
Q4510781;P580;670888800.0
Q810312;P580;-8298000.0
Q314616;P580;1041375600.0
Q2948794;P580;1199746800.0
Q658688;P580;-1427072400.0
Q568191;P580;1172876400.0
Q2705112;P580;1220047200.0
Q239800;P580;-70074000.0
Q4498970;P580;1100127600.0
Q727845;P580;-367635600.0
Q186505;P580;-357872400.0
Q3981759;P580;-198118800.0
Q177001;P580;52182000.0
Q1371668;P580;1342130400.0
Q22082563;P580;1515798000.0
Q14339666;P580;1351897200.0
Q4579724;P580;363996000.0
Q13625220;P580;1378936800.0
Q2278949;P580;1047682800.0
Q39060323;P580;1504389600.0
Q13568090;P580;1382392800.0
Q560524;P580;1200524400.0
Q16329744;P580;1316210400.0
Q659872;P580;-1066093200.0
Q3511221;P580;87260400.0
Q132515;P580;-616122000.0
Q3511212;P580;1128981600.0
Q37760574;P580;1503352800.0
Q903558;P580;-9421200.0
Q39053409;P580;1498946400.0
Q542623;P580;1239573600.0
Q28743;P580;847494000.0
Q30744747;P580;1501624800.0
Q3957691;P580;1094940000.0
Q4833038;P580;-74566800.0
Q264547;P580;-1401670800.0
Q786065;P580;-427942800.0
Q895729;P580;263257200.0
Q18343951;P580;-796788000.0
Q1810671;P580;-1983747600.0
Q21033901;P580;1443564000.0
Q690426;P580;432597600.0
Q3957558;P580;746575200.0
Q17405278;P580;1411077600.0
Q18454764;P580;1415228400.0
Q9062693;P580;1219269600.0
Q677224;P580;968450400.0
Q2302597;P580;-148006800.0
Q1061540;P580;579650400.0
Q1191902;P580;1206745200.0
Q696237;P580;589500000.0
Q17625369;P580;1440972000.0
Q978681;P580;-1020042000.0
Q1231486;P580;397519200.0
Q605288;P580;-704944800.0
Q4616155;P580;1248472800.0
Q387713;P580;-420771600.0
Q28167491;P580;1489359600.0
Q1061758;P580;-739591200.0
Q482577;P580;1102546800.0
Q27916581;P580;1479510000.0
Q655388;P580;210639600.0
Q12879880;P580;1223676000.0
Q463511;P580;151282800.0
Q4601628;P580;1070492400.0
Q43148991;P580;-2507849608.0
Q540620;P580;-672285600.0
Q846374;P580;1302645600.0
Q2616351;P580;1345240800.0
Q2116655;P580;1238450400.0
Q1634205;P580;1189720800.0
Q1858203;P580;1306706400.0
Q1322568;P580;1167606000.0
Q682366;P580;1309471200.0
Q11144228;P580;1383001200.0
Q1118521;P580;153529200.0
Q2011098;P580;988408800.0
Q20396391;P580;1445292000.0
Q69633;P580;576021600.0
Q180738;P580;4834800.0
Q22695114;P580;1516057200.0
Q944992;P580;-1338771600.0
Q18702327;P580;1416870000.0
Q1439767;P580;166489200.0
Q1432173;P580;-340246800.0
Q30241101;P580;1504216800.0
Q937755;P580;927842400.0
Q832182;P580;-9507600.0
Q2559209;P580;1171234800.0
Q4595510;P580;934581600.0
Q20994781;P580;1443477600.0
Q3822493;P580;1266447600.0
Q1675095;P580;-1585530000.0
Q1155019;P580;1060984800.0
Q4590756;P580;796860000.0
Q4244120;P580;948495600.0
Q3000834;P580;1149458400.0
Q946067;P580;-1462150800.0
Q1091016;P580;560214000.0
Q1349763;P580;273020400.0
Q18325300;P580;1414188000.0
Q629312;P580;83113200.0
Q34628572;P580;1505512800.0
Q3692389;P580;1284415200.0
Q18128799;P580;1407794400.0
Q1164506;P580;721004400.0
Q637287;P580;-609382800.0
Q959452;P580;293065200.0
Q2255207;P580;-598064400.0
Q378670;P580;-384483600.0
Q29353516;P580;1504303200.0
Q3602287;P580;1148421600.0
Q3602294;P580;993333600.0
Q3994621;P580;59958000.0
Q1439304;P580;-610074000.0
Q28948;P580;250902000.0
Q36832;P580;677714400.0
Q30961048;P580;1499551200.0
Q3953937;P580;905551200.0
Q631240;P580;308530800.0
Q21704984;P580;1456527600.0
Q1653197;P580;1244671200.0
Q1130696;P580;-1696813200.0
Q15731635;P580;307407600.0
Q1361915;P580;1218837600.0
Q3676098;P580;1087164000.0
Q547176;P580;617580000.0
Q1496456;P580;1360105200.0
Q4602896;P580;1082757600.0
Q1061628;P580;734565600.0
Q24205746;P580;1471557600.0
Q18702057;P580;1424300400.0
Q525395;P580;357084000.0
Q4598215;P580;971733600.0
Q19914987;P580;1437775200.0
Q564075;P580;272329200.0
Q847686;P580;-167274000.0
Q1849448;P580;1264806000.0
Q1596041;P580;1320966000.0
Q25350039;P580;1468965600.0
Q2476141;P580;791334000.0
Q1375534;P580;-1334538000.0
Q12252551;P580;860364000.0
Q944982;P580;-1370221200.0
Q21573547;P580;1513119600.0
Q28750;P580;-1039395600.0
Q1984406;P580;1270936800.0
Q28407353;P580;1315519200.0
Q23022289;P580;1472767200.0
Q1130337;P580;1327359600.0
Q184182;P580;1246312800.0
Q3000244;P580;1064268000.0
Q927672;P580;623458800.0
Q7565399;P580;1167606000.0
Q137920;P580;1260313200.0
Q16774734;P580;1374789600.0
Q3492445;P580;1342648800.0
Q1241721;P580;-719456400.0
Q19672232;P580;1689804000.0
Q1666504;P580;-689043600.0
Q24023029;P580;113871600.0
Q2421840;P580;1276812000.0
Q1230939;P580;-42080400.0
Q1047977;P580;1154124000.0
Q2579759;P580;1303250400.0
Q22691356;P580;1581462000.0
Q1091850;P580;894060000.0
Q2635431;P580;1018562400.0
Q4595631;P580;933976800.0
Q4591101;P580;807228000.0
Q20806342;P580;1438639200.0
Q839804;P580;713916000.0
Q683479;P580;1342821600.0
Q1331078;P580;1095631200.0
Q3602293;P580;958946400.0
Q2631187;P580;473382000.0
Q19275551;P580;1454886000.0
Q224937;P580;-289530000.0
Q4567665;P580;-550717200.0
Q266253;P580;366760800.0
Q16741114;P580;1253052000.0
Q843460;P580;1322607600.0
Q15587840;P580;1389222000.0
Q336664;P580;1364511600.0
Q1231244;P580;743464800.0
Q1231109;P580;933285600.0
Q24406;P580;1147557600.0
Q17628296;P580;-1525050000.0
Q842674;P580;-1492390800.0
Q564065;P580;-138330000.0
Q655395;P580;895442400.0
Q1092386;P580;676677600.0
Q538427;P580;276044400.0
Q339816;P580;480812400.0
Q1739806;P580;1186437600.0
Q474927;P580;-736394400.0
Q843502;P580;-514515600.0
Q638738;P580;1143756000.0
Q1330987;P580;244940400.0
Q2777778;P580;1190844000.0
Q2526530;P580;699836400.0
Q18156370;P580;1412287200.0
Q20635423;P580;1439589600.0
Q11601194;P580;1197759600.0
Q971554;P580;1194735600.0
Q601764;P580;-998701200.0
Q21286604;P580;1459548000.0
Q685934;P580;932853600.0
Q2579396;P580;1132009200.0
Q26880591;P580;1496354400.0
Q3957743;P580;-920944800.0
Q19287763;P580;1427583600.0
Q16830196;P580;1408399200.0
Q588183;P580;1074898800.0
Q2311024;P580;1223762400.0
Q5612836;P580;1091829600.0
Q4349825;P580;1048892400.0
Q1082661;P580;1279404000.0
Q4587465;P580;682120800.0
Q2367515;P580;1113602400.0
Q15872957;P580;963871200.0
Q2287141;P580;1240005600.0
Q17150118;P580;1408744800.0
Q2465504;P580;1090965600.0
Q2617992;P580;983660400.0
Q1270266;P580;1153260000.0
Q25044177;P580;610063200.0
Q2109866;P580;937692000.0
Q23057766;P580;1455231600.0
Q1087012;P580;-1987117200.0
Q655525;P580;1240005600.0
Q1059119;P580;807487200.0
Q2532949;P580;-1430096400.0
Q13740380;P580;1377640800.0
Q30310885;P580;1505426400.0
Q30636709;P580;1493676000.0
Q2153714;P580;951001200.0
Q704091;P580;-169174800.0
Q1002836;P580;907624800.0
Q129034;P580;1345154400.0
Q28923221;P580;1494540000.0
Q3807282;P580;620344800.0
Q4579691;P580;329263200.0
Q1005697;P580;1092520800.0
Q2952514;P580;714434400.0
Q1392124;P580;1214172000.0
Q30900539;P580;1490396400.0
Q11756623;P580;1371074400.0
Q2030560;P580;777247200.0
Q744786;P580;971301600.0
Q28470126;P580;1490997600.0
Q14097477;P580;1379023200.0
Q4610577;P580;1537912800.0
Q30645716;P580;1502402400.0
Q30231129;P580;1504908000.0
Q1756433;P580;-1065142800.0
Q3994642;P580;-42771600.0
Q28680;P580;563238000.0
Q1475853;P580;1162162800.0
Q741425;P580;-566442000.0
Q2069819;P580;499042800.0
Q4128144;P580;954626400.0
Q25410164;P580;1471125600.0
Q1404667;P580;-1328230800.0
Q1580971;P580;-373338000.0
Q21234603;P580;1456354800.0
Q13416138;P580;1375394400.0
Q2568934;P580;210121200.0
Q3712014;P580;1291244400.0
Q370449;P580;-294282000.0
Q3093038;P580;440118000.0
Q1193207;P580;994111200.0
Q1349789;P580;303865200.0
Q1286189;P580;1221429600.0
Q13482239;P580;1381528800.0
Q941288;P580;-1555290000.0
Q116512;P580;1263855600.0
Q837045;P580;1211234400.0
Q737637;P580;1307743200.0
Q266634;P580;1225148400.0
Q2710145;P580;920761200.0
Q25915608;P580;1470693600.0
Q16822104;P580;678492000.0
Q29418189;P580;1502575200.0
Q16621983;P580;1409954400.0
Q225044;P580;-548298000.0
Q810326;P580;1125612000.0
Q16915714;P580;513640800.0
Q1968647;P580;1315519200.0
Q38180438;P580;1504044000.0
Q4589960;P580;778802400.0
Q1315649;P580;-1133226000.0
Q660434;P580;1133046000.0
Q1811263;P580;900626400.0
Q1053666;P580;-388026000.0
Q2576644;P580;1167606000.0
Q2426385;P580;1015196400.0
Q16929485;P580;1404079200.0
Q1362166;P580;1045522800.0
Q670677;P580;-516848400.0
Q15800023;P580;1394838000.0
Q589707;P580;853196400.0
Q25439300;P580;1473199200.0
Q695357;P580;777247200.0
Q27974454;P580;1483743600.0
Q3691855;P580;1004396400.0
Q676878;P580;915750000.0
Q1939804;P580;-1305853200.0
Q981149;P580;1269385200.0
Q784072;P580;1165446000.0
Q641465;P580;335224800.0
Q3131038;P580;1097532000.0
Q540086;P580;-860378400.0
Q1270224;P580;807055200.0
Q427605;P580;775951200.0
Q2999584;P580;476060400.0
Q574071;P580;117241200.0
Q29841358;P580;1507240800.0
Q20805455;P580;152578800.0
Q2062787;P580;1187906400.0
Q1231572;P580;901922400.0
Q3511198;P580;686876400.0
Q751588;P580;1067641200.0
Q2342288;P580;193618800.0
Q94934;P580;1389394800.0
Q15961423;P580;1383951600.0
Q1185113;P580;1334354400.0
Q2638370;P580;-7002000.0
Q3691931;P580;1284156000.0
Q690027;P580;-1777856400.0
Q782656;P580;-176778000.0
Q28496456;P580;1487286000.0
Q605890;P580;784508400.0
Q4602052;P580;1048287600.0
Q1781658;P580;-1197162000.0
Q1349755;P580;177462000.0
Q20160170;P580;1435615200.0
Q6123714;P580;1250287200.0
Q497085;P580;432338400.0
Q17016522;P580;1370642400.0
Q2425851;P580;1113861600.0
Q1887883;P580;1313704800.0
Q2327512;P580;71449200.0
Q14957946;P580;1380319200.0
Q3498069;P580;1272492000.0
Q14861287;P580;1378504800.0
Q4348964;P580;1364684400.0
Q25201859;P580;1469743200.0
Q21210452;P580;1442527200.0
Q4610018;P580;1190498400.0
Q946662;P580;1217887200.0
Q3012975;P580;967240800.0
Q2054537;P580;-324608400.0
Q21329065;P580;1448665200.0
Q20806398;P580;1444428000.0
Q2736728;P580;181609200.0
Q24910523;P580;1471557600.0
Q2955391;P580;1334527200.0
Q11830868;P580;1169334000.0
Q12252565;P580;986767200.0
Q3952972;P580;996876000.0
Q116245;P580;144630000.0
Q4590064;P580;768348000.0
Q2356845;P580;1224021600.0
Q2452569;P580;1234738800.0
Q18347768;P580;1412719200.0
Q1671432;P580;678146400.0
Q19931464;P580;1431727200.0
Q1630048;P580;1323212400.0
Q705712;P580;1352329200.0
Q1367675;P580;1173567600.0
Q2186851;P580;347929200.0
Q3691227;P580;80002800.0
Q1038870;P580;179276400.0
Q1567073;P580;1312581600.0
Q678881;P580;1285192800.0
Q9284441;P580;-502419600.0
Q1073436;P580;1332712800.0
Q2446249;P580;937432800.0
Q940101;P580;-736999200.0
Q776295;P580;1311890400.0
Q2952980;P580;1325199600.0
Q20024780;P580;1434146400.0
Q6344632;P580;623718000.0
Q1193191;P580;1279836000.0
Q564087;P580;177980400.0
Q2327869;P580;-117680400.0
Q2999074;P580;1038610800.0
Q838351;P580;242089200.0
Q1761374;P580;-1059613200.0
Q1667481;P580;1248127200.0
Q16486705;P580;1248991200.0
Q202706;P580;-1228093200.0
Q772055;P580;1230764400.0
Q788398;P580;-963882000.0
Q69943;P580;1301180400.0
Q649196;P580;-39747600.0
Q2954124;P580;811807200.0
Q3957668;P580;401234400.0
Q3873165;P580;1268434800.0
Q2999443;P580;1276552800.0
Q1385308;P580;1167606000.0
Q4572217;P580;-115952400.0
Q1753546;P580;-514515600.0
Q946425;P580;259282800.0
Q19576821;P580;1440194400.0
Q1319899;P580;949705200.0
Q24067533;P580;1470434400.0
Q22094804;P580;1472162400.0
Q2264628;P580;-164422800.0
Q6668038;P580;-213238800.0
Q1158682;P580;905551200.0
Q527118;P580;-552618000.0
Q4559771;P580;-1769994000.0
Q911089;P580;-987382800.0
Q20011271;P580;1441404000.0
Q76563;P580;-197082000.0
Q338962;P580;1281045600.0
Q641645;P580;-88131600.0
Q2322800;P580;1060984800.0
Q2016556;P580;1306620000.0
Q389145;P580;390261600.0
Q28529638;P580;1485385200.0
Q2376794;P580;1149631200.0
Q15728412;P580;1410386400.0
Q3511239;P580;560473200.0
Q2954128;P580;1001714400.0
Q36044233;P580;1502748000.0
Q2697412;P580;560214000.0
Q2300661;P580;1159308000.0
Q225699;P580;1265583600.0
Q1238113;P580;703720800.0
Q771976;P580;-1330909200.0
Q1764027;P580;305679600.0
Q28684;P580;1126303200.0
Q3651881;P580;1178834400.0
Q4590079;P580;787618800.0
Q1330890;P580;1311976800.0
Q2367744;P580;1325372400.0
Q904274;P580;-1808787600.0
Q33310750;P580;1522792800.0
Q467768;P580;901749600.0
Q601025;P580;1281218400.0
Q2950234;P580;1344636000.0
Q15714743;P580;1399154400.0
Q755059;P580;-1555981200.0
Q17623364;P580;1405634400.0
Q17442744;P580;1411164000.0
Q1091407;P580;739490400.0
Q1004352;P580;244767600.0
Q4628772;P580;1347573600.0
Q3996180;P580;232758000.0
Q1132622;P580;1004396400.0
Q15102512;P580;1575068400.0
Q30640566;P580;1518217200.0
Q4610723;P580;1201906800.0
Q18207601;P580;1410559200.0
Q42529364;P580;1521759600.0
Q21194986;P580;1445637600.0
Q4843255;P580;1360969200.0
Q15313933;P580;1394838000.0
Q1321776;P580;918169200.0
Q1144340;P580;1279317600.0
Q4603773;P580;1092520800.0
Q2155485;P580;1307829600.0
Q3651947;P580;-1320022800.0
Q11782220;P580;1116972000.0
Q17623872;P580;1423782000.0
Q464108;P580;807487200.0
Q16591245;P580;1381528800.0
Q4630276;P580;1396047600.0
Q30926606;P580;1527285600.0
Q4620820;P580;1304114400.0
Q900108;P580;577231200.0
Q23844003;P580;1157148000.0
Q23021291;P580;1476309600.0
Q268424;P580;240620400.0
Q6515262;P580;1049493600.0
Q1121549;P580;1193698800.0
Q16801875;P580;1406844000.0
Q2999721;P580;1269126000.0
Q1601519;P580;-1333933200.0
Q42955834;P580;1509404400.0
Q2656650;P580;286758000.0
Q20715375;P580;433724400.0
Q18622961;P580;1394924400.0
Q2951604;P580;1252620000.0
Q467183;P580;1136070000.0
Q577267;P580;620690400.0
Q15303100;P580;1533420000.0
Q908150;P580;1279231200.0
Q4510660;P580;-712119600.0
Q4629621;P580;1358550000.0
Q13376491;P580;1374616800.0
Q845155;P580;-188442000.0
Q16215170;P580;1381528800.0
Q540594;P580;1017529200.0
Q3000461;P580;1064268000.0
Q2720594;P580;-706154400.0
Q4584276;P580;592354800.0
Q2315779;P580;-420166800.0
Q2615172;P580;-2374275600.0
Q1773528;P580;954540000.0
Q2108638;P580;1028325600.0
Q1675106;P580;-1459126800.0
Q16843415;P580;1399240800.0
Q1952377;P580;794358000.0
Q26831321;P580;1473112800.0
Q2949542;P580;1254348000.0
Q665505;P580;1028239200.0
Q252100;P580;1070319600.0
Q580944;P580;1334268000.0
Q1189591;P580;873496800.0
Q1998196;P580;205714800.0
Q16821268;P580;713829600.0
Q725521;P580;948495600.0
Q734045;P580;199234800.0
Q1004286;P580;371775600.0
Q1477177;P580;-1123462800.0
Q18061332;P580;1414274400.0
Q4577359;P580;206492400.0
Q25440459;P580;1474322400.0
Q16057436;P580;1421449200.0
Q4243759;P580;831420000.0
Q15708466;P580;1408744800.0
Q3511254;P580;1034114400.0
Q12874823;P580;1284760800.0
Q221067;P580;453592800.0
Q24039915;P580;1469743200.0
Q475977;P580;-1398646800.0
Q843573;P580;715730400.0
Q22335725;P580;1453935600.0
Q4612863;P580;1220565600.0
Q1678295;P580;619653600.0
Q954535;P580;1217628000.0
Q5786381;P580;1228431600.0
Q2280466;P580;952729200.0
Q14096556;P580;1376172000.0
Q16827684;P580;599785200.0
Q11782359;P580;1088892000.0
Q725124;P580;1320966000.0
Q30318666;P580;1502402400.0
Q724734;P580;1158876000.0
Q2948939;P580;1214258400.0
Q2660758;P580;1284933600.0
Q740360;P580;402620400.0
Q499839;P580;-894247200.0
Q21682669;P580;1437775200.0
Q1359712;P580;1098828000.0
Q2306013;P580;1180044000.0
Q738751;P580;745365600.0
Q2952943;P580;923090400.0
Q695752;P580;-1264986000.0
Q3374369;P580;1298329200.0
Q187376;P580;1186783200.0
Q705462;P580;523836000.0
Q1231437;P580;-106189200.0
Q69229;P580;-94611600.0
Q2036010;P580;-1310346000.0
Q24910322;P580;1467410400.0
Q2264581;P580;118969200.0
Q2042088;P580;1122847200.0
Q5250583;P580;1360278000.0
Q4616379;P580;1256857200.0
Q939530;P580;1268521200.0
Q4601468;P580;1051308000.0
Q2002427;P580;1305496800.0
Q16054581;P580;227055600.0
Q19833025;P580;1454454000.0
Q17988897;P580;1407621600.0
Q42530846;P580;1520031600.0
Q930560;P580;-1017450000.0
Q3691722;P580;214527600.0
Q695233;P580;1286056800.0
Q6401502;P580;1377813600.0
Q10550834;P580;827881200.0
Q25440438;P580;1471557600.0
Q224923;P580;1162249200.0
Q4509403;P580;1362697200.0
Q4620400;P580;1301954400.0
Q726709;P580;53650800.0
Q662858;P580;1121637600.0
Q10378713;P580;809906400.0
Q4558885;P580;-1936918800.0
Q4856;P580;-367462800.0
Q17318587;P580;1404597600.0
Q14947884;P580;1379109600.0
Q1636662;P580;-1019437200.0
Q443543;P580;1313877600.0
Q1819604;P580;1252015200.0
Q180357;P580;-53312400.0
Q1023275;P580;566348400.0
Q42303662;P580;1508191200.0
Q684603;P580;-232592400.0
Q2082745;P580;1127772000.0
Q2625550;P580;1059170400.0
Q1031967;P580;557100000.0
Q656151;P580;830642400.0
Q10378715;P580;841528800.0
Q3511190;P580;592009200.0
Q542737;P580;1484089200.0
Q24454523;P580;1469743200.0
Q742747;P580;1282860000.0
Q320412;P580;-1104109200.0
Q9677032;P580;1091311200.0
Q1053766;P580;-640836000.0
Q14116438;P580;1375740000.0
Q2054582;P580;-261104400.0
Q839801;P580;1058652000.0
Q15384452;P580;1408572000.0
Q2390440;P580;742860000.0
Q28128209;P580;1487199600.0
Q153123;P580;1367704800.0
Q2662814;P580;1050098400.0
Q10550824;P580;511052400.0
Q17064594;P580;1441836000.0
Q512461;P580;1330815600.0
Q1484652;P580;978303600.0
Q910266;P580;1225753200.0
Q2630285;P580;777938400.0
Q24255279;P580;1469916000.0
Q15920431;P580;1395097200.0
Q1091283;P580;55119600.0
Q749000;P580;194050800.0
Q69047;P580;-409194000.0
Q1318874;P580;178326000.0
Q3566299;P580;1152396000.0
Q1327774;P580;-737604000.0
Q68980;P580;-534992400.0
Q1493016;P580;1120687200.0
Q19885930;P580;1438898400.0
Q812863;P580;1119650400.0
Q1658875;P580;1348005600.0
Q1791878;P580;699318000.0
Q63776;P580;1346450400.0
Q542535;P580;960328800.0
Q159672;P580;1297033200.0
Q2576736;P580;946681200.0
Q241363;P580;179190000.0
Q3600468;P580;1159567200.0
Q2630222;P580;809992800.0
Q255687;P580;148604400.0
Q2787368;P580;622940400.0
Q1187546;P580;1183759200.0
Q24910096;P580;1471557600.0
Q17399764;P580;1406239200.0
Q3977947;P580;1321657200.0
Q676744;P580;1187992800.0
Q563616;P580;-201834000.0
Q1231358;P580;-957747600.0
Q23040188;P580;1461448800.0
Q668554;P580;1221602400.0
Q481515;P580;1293836400.0
Q1314401;P580;-1827622800.0
Q1222604;P580;590709600.0
Q1091210;P580;956959200.0
Q69015;P580;-472093200.0
Q27882;P580;297730800.0
Q35630424;P580;1511910000.0
Q1331010;P580;433029600.0
Q2696553;P580;1001023200.0
Q23058749;P580;1474322400.0
Q1345097;P580;-1279674000.0
Q743008;P580;-356576400.0
Q2949329;P580;1293663600.0
Q1077789;P580;1217023200.0
Q17985312;P580;1407708000.0
Q258300;P580;1313791200.0
Q2659225;P580;872805600.0
Q14627580;P580;1400796000.0
Q22248291;P580;1454194800.0
Q16958741;P580;1415055600.0
Q570185;P580;1128722400.0
Q1349739;P580;1280959200.0
Q1321090;P580;220921200.0
Q1478968;P580;578440800.0
Q1389939;P580;1345759200.0
Q1980824;P580;-275619600.0
Q1755048;P580;-224125200.0
Q4557902;P580;-2155078800.0
Q2724577;P580;20214000.0
Q1153212;P580;525736800.0
Q3178275;P580;1133910000.0
Q1231065;P580;679960800.0
Q24347791;P580;1469743200.0
Q1747605;P580;1255125600.0
Q1331088;P580;1190584800.0
Q4616849;P580;1279404000.0
Q2947959;P580;1129932000.0
Q1778996;P580;1117663200.0
Q1948857;P580;689641200.0
Q6086248;P580;1376690400.0
Q3112968;P580;1254002400.0
Q19947703;P580;1612652400.0
Q924113;P580;1248991200.0
Q16544202;P580;1386975600.0
Q30643273;P580;1505772000.0
Q1582071;P580;1248991200.0
Q118823;P580;653695200.0
Q24283770;P580;1473458400.0
Q837878;P580;1205535600.0
Q69561;P580;416358000.0
Q15627777;P580;1452553200.0
Q1004378;P580;844812000.0
Q3994972;P580;826758000.0
Q971519;P580;1348264800.0
Q291664;P580;1217368800.0
Q2710140;P580;987458400.0
Q1573495;P580;1279836000.0
Q961318;P580;524008800.0
Q17624495;P580;1411250400.0
Q704049;P580;-1858035600.0
Q578266;P580;-144291600.0
Q512275;P580;695170800.0
Q2121296;P580;1345154400.0
Q3736905;P580;1126130400.0
Q1464834;P580;-132973200.0
Q18417730;P580;1429048800.0
Q4611800;P580;1199401200.0
Q194859;P580;1212703200.0
Q4610518;P580;1209160800.0
Q1024054;P580;1343685600.0
Q512487;P580;-1978650000.0
Q24407;P580;1178920800.0
Q3869419;P580;1322175600.0
Q1811277;P580;867621600.0
Q633769;P580;1062712800.0
Q2635688;P580;-511491600.0
Q3087165;P580;1212444000.0
Q687247;P580;681084000.0
Q3566779;P580;-1250470800.0
Q670821;P580;1296342000.0
Q39659552;P580;1511996400.0
Q32103351;P580;1499983200.0
Q9022515;P580;1375999200.0
Q979218;P580;431733600.0
Q1668524;P580;1230764400.0
Q1508400;P580;1321743600.0
Q17000956;P580;1401141600.0
Q28124405;P580;1490565600.0
Q260376;P580;1253397600.0
Q1136425;P580;532393200.0
Q16141793;P580;1405720800.0
Q2391018;P580;829605600.0
Q2949561;P580;1025992800.0
Q786127;P580;964216800.0
Q4115477;P580;1284674400.0
Q684583;P580;-1251075600.0
Q39055594;P580;1500588000.0
Q134202;P580;-109731600.0
Q16737468;P580;843343200.0
Q2636895;P580;-829533600.0
Q10550845;P580;1173394800.0
Q21422581;P580;1457046000.0
Q4570596;P580;-262141200.0
Q2662282;P580;1188943200.0
Q17599320;P580;370911600.0
Q3737039;P580;-217126800.0
Q3692688;P580;629161200.0
Q4628984;P580;1344895200.0
Q1144329;P580;1190671200.0
Q699676;P580;-1809306000.0
Q4039367;P580;817945200.0
