Q8068927;P2044;['+74']
Q16927240;P2044;['+33']
Q7338916;P2044;['+94']
Q1655504;P2044;['+798']
Q10853401;P2044;['+6']
Q11824469;P2044;['+302']
Q1305028;P2044;['+89']
Q11824520;P2044;['+5492']
Q7054336;P2044;['+588']
Q1708821;P2044;['+9.1']
Q3913021;P2044;['+254']
Q835129;P2044;['+16']
Q5326555;P2044;['+690']
Q6434388;P2044;['+749']
Q130864;P2044;['+491']
Q651687;P2044;['+183']
Q7160567;P2044;['+1450']
Q2030362;P2044;['+1750']
Q14681353;P2044;['+234']
Q25037225;P2044;['+141']
Q846321;P2044;['+2']
Q2060150;P2044;['+94']
Q3886580;P2044;['+790']
Q5472409;P2044;['+700']
Q3273953;P2044;['+151']
Q4720944;P2044;['+480']
Q1656606;P2044;['+825']
Q3914731;P2044;['+580']
Q17620;P2044;['+23']
Q4412650;P2044;['+200']
Q7220495;P2044;['+3565']
Q2788745;P2044;['+578']
Q7707041;P2044;['+200']
Q3912838;P2044;['+90']
Q3912568;P2044;['+1123']
Q16899751;P2044;['+392']
Q7116508;P2044;['+927']
Q1654746;P2044;['+1831']
Q7170023;P2044;['+1558']
Q2875865;P2044;['+1124']
Q6461801;P2044;['+2940']
Q3566249;P2044;['+818']
Q7555134;P2044;['+369']
Q1200842;P2044;['+10']
Q5501608;P2044;['+1204']
Q3913682;P2044;['+1440']
Q1432245;P2044;['+14']
Q2962573;P2044;['+35']
Q21974315;P2044;['+2400']
Q7124239;P2044;['+17']
Q2408225;P2044;['+173']
Q474682;P2044;['+401']
Q16843969;P2044;['+20']
Q7323871;P2044;['+196']
Q2791819;P2044;['+61']
Q7095505;P2044;['+2']
Q1657797;P2044;['+181']
Q3274704;P2044;['+525']
Q3275092;P2044;['+1692']
Q3813636;P2044;['+1150']
Q3914643;P2044;['+712']
Q16890746;P2044;['+7']
Q29017923;P2044;['+460.6']
Q6479567;P2044;['+158']
Q7220419;P2044;['+1700']
Q5155178;P2044;['+34.00']
Q11824735;P2044;['+1027']
Q619924;P2044;['+691']
Q3522770;P2044;['+39']
Q7441840;P2044;['+4']
Q25037283;P2044;['+286']
Q8073872;P2044;['+146']
Q7686551;P2044;['+232']
Q938233;P2044;['+104']
Q16896414;P2044;['+260']
Q3274348;P2044;['+21']
Q4783511;P2044;['+36']
Q1288635;P2044;['+2']
Q7303984;P2044;['+3100']
Q4753484;P2044;['+3']
Q1708272;P2044;['+208']
Q16895316;P2044;['+997']
Q16894236;P2044;['+73']
Q6799680;P2044;['+5600']
Q1431775;P2044;['+38']
Q20015366;P2044;['+545']
Q7513638;P2044;['+96']
Q14714512;P2044;['+1008']
Q3912675;P2044;['+1550']
Q3912959;P2044;['+2364']
Q3887970;P2044;['+965']
Q2875370;P2044;['+49']
Q1837961;P2044;['+1443']
Q6728237;P2044;['+134']
Q3885286;P2044;['+165']
Q10853711;P2044;['+82']
Q16851179;P2044;['+172']
Q4732325;P2044;['+3931']
Q1656774;P2044;['+1913']
Q16899479;P2044;['+345']
Q10853386;P2044;['+180']
Q1655652;P2044;['+319']
Q1232348;P2044;['+149']
Q3275365;P2044;['+222']
Q1431074;P2044;['+1181']
Q6434247;P2044;['+207']
Q18155093;P2044;['+250']
Q7088540;P2044;['+15']
Q8214115;P2044;['+1257']
Q3565156;P2044;['+326']
Q963169;P2044;['+88']
Q127121;P2044;['+100']
Q4699409;P2044;['+5100']
Q2578866;P2044;['+722']
Q5429826;P2044;['+367']
Q3888571;P2044;['+8']
Q3914260;P2044;['+790']
Q2875909;P2044;['+574']
Q3565261;P2044;['+3871']
Q3207123;P2044;['+20']
Q16891939;P2044;['+227']
Q4721981;P2044;['+1']
Q12694938;P2044;['+3']
Q3612341;P2044;['+1313']
Q14773311;P2044;['+17']
Q651585;P2044;['+2531']
Q7927693;P2044;['+84']
Q6449995;P2044;['+12']
Q3084881;P2044;['+30']
Q2630866;P2044;['+666']
Q2902126;P2044;['+1']
Q1430806;P2044;['+25']
Q3498883;P2044;['+3127']
Q6434594;P2044;['+662']
Q4765685;P2044;['+33']
Q3565634;P2044;['+1900']
Q7855589;P2044;['+48.5']
Q3500201;P2044;['+244']
Q6394435;P2044;['+1617']
Q1656520;P2044;['+1500']
Q8047478;P2044;['+1975']
Q2901021;P2044;['+1']
Q7108237;P2044;['+830']
Q7054761;P2044;['+441']
Q7569278;P2044;['+1263']
Q7192417;P2044;['+1744']
Q1025454;P2044;['+105']
Q16975617;P2044;['+134']
Q11824584;P2044;['+13']
Q6391320;P2044;['+226']
Q6588251;P2044;['+212']
Q7275521;P2044;['+2.00']
Q7521257;P2044;['+195']
Q17183372;P2044;['+422']
Q694434;P2044;['+581']
Q4230434;P2044;['+9']
Q2785950;P2044;['+1085']
Q18210850;P2044;['+443']
Q263652;P2044;['+12']
Q3612811;P2044;['+668']
Q1936925;P2044;['+2979']
Q548523;P2044;['+134']
Q11824720;P2044;['+6']
Q16899635;P2044;['+2304']
Q6671336;P2044;['+630']
Q2672934;P2044;['+648']
Q1163183;P2044;['+46']
Q3915235;P2044;['+0']
Q619651;P2044;['+158']
Q15179592;P2044;['+11']
Q81552;P2044;['+1180']
Q6841039;P2044;['+70']
Q7380935;P2044;['+1239']
Q6588566;P2044;['+823']
Q701217;P2044;['+8']
Q14713711;P2044;['+1950']
Q6673259;P2044;['+1200']
Q3084809;P2044;['+701']
Q2901911;P2044;['+719']
Q6759842;P2044;['+114']
Q3273815;P2044;['+2172']
Q10853633;P2044;['+446']
Q3914779;P2044;['+514']
Q1433064;P2044;['+149']
Q662933;P2044;['+1006']
Q3566102;P2044;['+0']
Q1431411;P2044;['+4636']
Q2902514;P2044;['+912']
Q4531227;P2044;['+49']
Q2231684;P2044;['+10']
Q3015083;P2044;['+922']
Q3885277;P2044;['+1382']
Q16903467;P2044;['+67']
Q7559061;P2044;['+1386']
Q7169041;P2044;['+1365']
Q6818270;P2044;['+226']
Q59733;P2044;['+98']
Q14681355;P2044;['+430']
Q20466797;P2044;['+273']
Q7330611;P2044;['+394']
Q2900556;P2044;['+510']
Q6588260;P2044;['+359']
Q17514527;P2044;['+165']
Q1756906;P2044;['+165']
Q597718;P2044;['+137']
Q7271312;P2044;['+26']
Q3915805;P2044;['+2686']
Q2915191;P2044;['+674']
Q8190680;P2044;['+4452']
Q1961156;P2044;['+563']
Q3274695;P2044;['+3175']
Q6588498;P2044;['+751']
Q7568727;P2044;['+1404.2']
Q620028;P2044;['+41']
Q3914267;P2044;['+25']
Q7013773;P2044;['+427']
Q1030738;P2044;['+8']
Q2723683;P2044;['+2464']
Q1914645;P2044;['+744']
Q16891601;P2044;['+450']
Q7914015;P2044;['+5055']
Q26504;P2044;['+70']
Q2903548;P2044;['+1655']
Q2251427;P2044;['+170']
Q3887295;P2044;['+0']
Q25104006;P2044;['+328']
Q12692120;P2044;['+27']
Q5353435;P2044;['+1893']
Q11824644;P2044;['+209']
Q3565535;P2044;['+252']
Q3813455;P2044;['+730']
Q1656115;P2044;['+458']
Q1654495;P2044;['+157']
Q20451816;P2044;['+800']
Q597000;P2044;['+940']
Q3813616;P2044;['+2400']
Q2448327;P2044;['+892']
Q7975206;P2044;['+840']
Q1431012;P2044;['+614']
Q15213301;P2044;['+1953']
Q14715343;P2044;['+197']
Q3914285;P2044;['+1008']
Q3914065;P2044;['+1048']
Q7680162;P2044;['+842']
Q10851748;P2044;['+266']
Q651188;P2044;['+18']
Q1528684;P2044;['+176']
Q1373250;P2044;['+208']
Q3274351;P2044;['+59']
Q3913744;P2044;['+1360']
Q18206700;P2044;['+1700']
Q2893712;P2044;['+541']
Q10845754;P2044;['+930']
Q3813525;P2044;['+1768']
Q1430852;P2044;['+123']
Q4342738;P2044;['+74']
Q3915651;P2044;['+869']
Q3813642;P2044;['+3342']
Q4381029;P2044;['+1095']
Q1032134;P2044;['+144']
Q4272467;P2044;['+2']
Q619837;P2044;['+1219']
Q3813494;P2044;['+1284']
Q4478462;P2044;['+667']
Q2902692;P2044;['+219']
Q2125202;P2044;['+247']
Q3813451;P2044;['+616']
Q5594734;P2044;['+792']
Q7064964;P2044;['+242']
Q1433447;P2044;['+10']
Q6069547;P2044;['+933']
Q14709531;P2044;['+80']
Q1431875;P2044;['-4']
Q3912851;P2044;['+40']
Q2232556;P2044;['+253']
Q3496947;P2044;['+91']
Q3886384;P2044;['+87']
Q1703540;P2044;['+60']
Q650388;P2044;['+12']
Q16891913;P2044;['+86']
Q4333438;P2044;['+55']
Q3015536;P2044;['+317']
Q6533285;P2044;['+3085']
Q3273981;P2044;['+524']
Q3887920;P2044;['+1019']
Q3565254;P2044;['+418']
Q14691854;P2044;['+62']
Q12693425;P2044;['+305']
Q3813728;P2044;['+2154']
Q3886222;P2044;['+105']
Q14714559;P2044;['+1238']
Q6588580;P2044;['+809']
Q5284406;P2044;['+795']
Q11824709;P2044;['+336']
Q1708812;P2044;['+10']
Q11824568;P2044;['+29']
Q3243613;P2044;['+1139']
Q7069621;P2044;['+14']
Q598024;P2044;['+274']
Q905906;P2044;['+628']
Q2715707;P2044;['+189']
Q3915621;P2044;['+661']
Q16899765;P2044;['+575']
Q3565733;P2044;['+1061']
Q848921;P2044;['+203']
Q15252505;P2044;['+1135']
Q7649397;P2044;['+421']
Q3207066;P2044;['+1621']
Q3914030;P2044;['+1585']
Q7928092;P2044;['+39']
Q1655151;P2044;['+4232']
Q16902670;P2044;['+3649']
Q5615689;P2044;['+209']
Q7979035;P2044;['+850']
Q3545288;P2044;['+15']
Q1658303;P2044;['+96']
Q7233352;P2044;['+635']
Q3914617;P2044;['+2296']
Q7545150;P2044;['+1191']
Q1655047;P2044;['+355']
Q3612603;P2044;['+153']
Q6668446;P2044;['+364']
Q7054020;P2044;['+98']
Q620071;P2044;['+1687']
Q1654704;P2044;['+330']
Q3274353;P2044;['+40']
Q6669547;P2044;['+26.8']
Q1658188;P2044;['+1565']
Q16894651;P2044;['+137']
Q7432103;P2044;['+890']
Q2298657;P2044;['+5']
Q3912574;P2044;['+251']
Q20463839;P2044;['+1965']
Q10853501;P2044;['+140']
Q1654308;P2044;['+2504']
Q16892756;P2044;['+265']
Q3504954;P2044;['+405']
Q4312465;P2044;['+1']
Q7396985;P2044;['+7']
Q15109;P2044;['+13']
Q7085722;P2044;['+3410']
Q607211;P2044;['+559']
Q7182749;P2044;['+458']
Q1431344;P2044;['+81']
Q2253210;P2044;['+5']
Q3885863;P2044;['+683']
Q4883910;P2044;['+474']
Q1655839;P2044;['+96']
Q14704520;P2044;['+4518']
Q7493437;P2044;['+801']
Q6476303;P2044;['+886']
Q3914707;P2044;['+1675']
Q652469;P2044;['+1492']
Q3275512;P2044;['+9']
Q6730879;P2044;['+4154']
Q7878810;P2044;['+4']
Q7413035;P2044;['+668']
Q1432638;P2044;['+259']
Q7399981;P2044;['+23']
Q3565149;P2044;['+248']
Q10853631;P2044;['+800']
Q1432681;P2044;['+22']
Q16893215;P2044;['+0']
Q7275496;P2044;['+1']
Q1931291;P2044;['+46']
Q14303983;P2044;['+621']
Q3813613;P2044;['+1034']
Q16933834;P2044;['+28']
Q2902228;P2044;['+745']
Q3207504;P2044;['+91']
Q6504407;P2044;['+833']
Q5609666;P2044;['+247']
Q1707924;P2044;['+194']
Q20458267;P2044;['+4261']
Q3913121;P2044;['+1250']
Q3915625;P2044;['+800']
Q6553795;P2044;['+2']
Q3915017;P2044;['+831']
Q1849321;P2044;['+167.94']
Q28163877;P2044;['+607']
Q5462036;P2044;['+790']
Q10845268;P2044;['+253']
Q5763581;P2044;['+637']
Q10853395;P2044;['+743']
Q7049256;P2044;['+96']
Q7286282;P2044;['+134']
Q3913077;P2044;['+0']
Q2875749;P2044;['+1672']
Q1707737;P2044;['+46']
Q3206712;P2044;['+356']
Q3913349;P2044;['+319']
Q1654606;P2044;['+133']
Q3565698;P2044;['+1689']
Q1967286;P2044;['+153']
Q16896325;P2044;['+6770']
Q650085;P2044;['+262']
Q670072;P2044;['+1211']
Q1432898;P2044;['+305']
Q11824234;P2044;['+41']
Q15496;P2044;['+8']
Q5620825;P2044;['+1450']
Q7275642;P2044;['+19']
Q7439166;P2044;['+404']
Q1658148;P2044;['+372']
Q1131925;P2044;['+109']
Q1430743;P2044;['+3']
Q4202001;P2044;['+5']
Q3914996;P2044;['+1450']
Q2875793;P2044;['+164']
Q7138286;P2044;['+4939']
Q7098160;P2044;['+692']
Q3915863;P2044;['+1994']
Q3914609;P2044;['+930']
Q4151735;P2044;['+1265']
Q3694521;P2044;['+56']
Q6729236;P2044;['+636']
Q10851446;P2044;['+624']
Q370924;P2044;['+399']
Q1430769;P2044;['+4']
Q3913606;P2044;['+0']
Q5380061;P2044;['+550']
Q7408073;P2044;['+580']
Q1708732;P2044;['+615']
Q11824727;P2044;['+3564']
Q1655919;P2044;['+64']
Q787782;P2044;['+55']
Q1431383;P2044;['+13']
Q18208145;P2044;['+30']
Q4152880;P2044;['+35']
Q1198791;P2044;['+4']
Q3913106;P2044;['+920']
Q6724812;P2044;['+705']
Q6550979;P2044;['+37']
Q3813660;P2044;['+673']
Q1656353;P2044;['+168']
Q3913176;P2044;['+785']
Q1656934;P2044;['+98']
Q17538;P2044;['+137']
Q16977171;P2044;['+273']
Q2636259;P2044;['+131']
Q1430945;P2044;['+400']
Q3913213;P2044;['+914']
Q2719346;P2044;['+515']
Q6387085;P2044;['+13']
Q35264377;P2044;['+883']
Q2854870;P2044;['+0']
Q3915902;P2044;['+1000']
Q3813626;P2044;['+94']
Q16903471;P2044;['+730']
Q2902086;P2044;['+36']
Q483254;P2044;['+116']
Q3887434;P2044;['+164']
Q620078;P2044;['+381']
Q598121;P2044;['+247']
Q1656882;P2044;['+394']
Q16904566;P2044;['+30']
Q1030646;P2044;['+42']
Q35254866;P2044;['+500.1']
Q5466516;P2044;['+1270']
Q6787759;P2044;['+75']
Q2901528;P2044;['+144']
Q7230479;P2044;['+85']
Q5379623;P2044;['+8']
Q121760;P2044;['+943']
Q3275120;P2044;['+2323']
Q650204;P2044;['+1900']
Q3207359;P2044;['+815']
Q14932979;P2044;['+492']
Q613569;P2044;['+148']
Q6741657;P2044;['+613']
Q652055;P2044;['+1650']
Q3612322;P2044;['+538.7']
Q1431490;P2044;['+38']
Q2584350;P2044;['+661']
Q3016595;P2044;['+7']
Q478620;P2044;['+3']
Q2901673;P2044;['+1530']
Q7991965;P2044;['+1025']
Q7537959;P2044;['+4234']
Q6738638;P2044;['+939']
Q1653962;P2044;['+10']
Q1192253;P2044;['+190']
Q12695642;P2044;['+2205']
Q1430951;P2044;['+26']
Q3813657;P2044;['+3360']
Q3912684;P2044;['+2963']
Q3914758;P2044;['+2540']
Q2876092;P2044;['+230']
Q2089913;P2044;['+1761']
Q1528501;P2044;['+598']
Q12693676;P2044;['+4541']
Q4272430;P2044;['+10']
Q1658063;P2044;['+884']
Q573547;P2044;['+104']
Q1528678;P2044;['+88']
Q2875808;P2044;['+811']
Q1654478;P2044;['+381']
Q14681393;P2044;['+787']
Q3915220;P2044;['+4191']
Q14713896;P2044;['+282']
Q1980626;P2044;['+170']
Q38058643;P2044;['+1636']
Q8022907;P2044;['+985']
Q6526684;P2044;['+369']
Q1708951;P2044;['+2680']
Q3887131;P2044;['+380']
Q3813422;P2044;['+117']
Q1583022;P2044;['+14']
Q10853551;P2044;['+2203']
Q542734;P2044;['+15']
Q16899752;P2044;['+166']
Q5642151;P2044;['+256']
Q1333912;P2044;['+29']
Q1156790;P2044;['+10']
Q1205940;P2044;['+656']
Q3915064;P2044;['+32']
Q1708016;P2044;['+1293']
Q7126092;P2044;['+1399']
Q6934024;P2044;['+260']
Q3629936;P2044;['+2927']
Q3274433;P2044;['+2133']
Q3912550;P2044;['+3035']
Q14714580;P2044;['+851']
Q3914162;P2044;['+3560']
Q7099677;P2044;['+169.2']
Q1653979;P2044;['+109']
Q3275278;P2044;['+605']
Q6503592;P2044;['+4130']
Q6368608;P2044;['+314']
Q15548;P2044;['+7']
Q2985800;P2044;['+1462']
Q20979014;P2044;['+516']
Q3886345;P2044;['+940']
Q3813606;P2044;['+973']
Q15263255;P2044;['+65']
Q1656965;P2044;['+65']
Q3566184;P2044;['+1229']
Q17609;P2044;['+103']
Q20468005;P2044;['+3198']
Q7414643;P2044;['+434']
Q7115707;P2044;['+14']
Q14681476;P2044;['+235']
Q12693981;P2044;['+2953']
Q4917212;P2044;['+4780']
Q2393255;P2044;['+183']
Q16961823;P2044;['+1833']
Q12694714;P2044;['+905']
Q16902693;P2044;['+562']
Q389327;P2044;['+274']
Q6588299;P2044;['+1718']
Q7493435;P2044;['+245']
Q946418;P2044;['+460']
Q3612744;P2044;['+152']
Q6661673;P2044;['+1102']
Q17618;P2044;['+52']
Q1655221;P2044;['+209']
Q7051088;P2044;['+479']
Q18392857;P2044;['+5350']
Q6692683;P2044;['+152']
Q11824738;P2044;['+23']
Q16899715;P2044;['+246']
Q2060296;P2044;['+18']
Q319654;P2044;['+20']
Q6499745;P2044;['+30']
Q4081610;P2044;['+25']
Q6588126;P2044;['+294']
Q2902285;P2044;['+976']
Q2900512;P2044;['+562']
Q2903428;P2044;['+1500']
Q7099554;P2044;['+13']
Q2875920;P2044;['+262']
Q745654;P2044;['+408']
Q11824422;P2044;['+1631']
Q5439029;P2044;['+324']
Q3498238;P2044;['+235']
Q7928394;P2044;['+1110']
Q3206761;P2044;['+258']
Q1432965;P2044;['+134']
Q4792913;P2044;['+3']
Q3275191;P2044;['+46']
Q2785252;P2044;['+113']
Q3914826;P2044;['+1325']
Q12474092;P2044;['+6']
Q15103;P2044;['+14']
Q12693267;P2044;['+5413']
Q16890751;P2044;['+205']
Q3913023;P2044;['+700']
Q16904154;P2044;['+1069.6']
Q7631467;P2044;['+2911']
Q2593243;P2044;['+6112']
Q5230252;P2044;['+2421']
Q2876050;P2044;['+66']
Q7898720;P2044;['+246']
Q1654647;P2044;['+3']
Q1431173;P2044;['+184']
Q3886768;P2044;['+730']
Q1529259;P2044;['+2900']
Q1964699;P2044;['+4']
Q6374616;P2044;['+1412']
Q3015597;P2044;['+428']
Q8021280;P2044;['+528']
Q16899758;P2044;['+167']
Q1028335;P2044;['+436']
Q16902665;P2044;['+15']
Q3273903;P2044;['+790']
Q5463166;P2044;['+297']
Q7980382;P2044;['+137']
Q12693633;P2044;['+19']
Q1461076;P2044;['+4']
Q1431038;P2044;['+256']
Q3912546;P2044;['+1536']
Q1332254;P2044;['+490']
Q651940;P2044;['+646']
Q2673196;P2044;['+319']
Q7680010;P2044;['+160']
Q2875913;P2044;['+45']
Q5659049;P2044;['+121']
Q1432729;P2044;['+104']
Q4177405;P2044;['+207']
Q3275053;P2044;['+1433']
Q1655953;P2044;['+238']
Q1655822;P2044;['+3020']
Q3913996;P2044;['+5744']
Q1778297;P2044;['+91']
Q1656293;P2044;['+696']
Q6588749;P2044;['+253']
Q5621789;P2044;['+1069']
Q12694750;P2044;['+3765']
Q14680813;P2044;['+217']
Q889632;P2044;['+415']
Q3206842;P2044;['+32']
Q3887134;P2044;['+293']
Q5341935;P2044;['+4']
Q14689347;P2044;['+1122']
Q651156;P2044;['+2']
Q7831802;P2044;['+59']
Q7170441;P2044;['+186']
Q10853390;P2044;['+1263']
Q3545131;P2044;['+70']
Q1326047;P2044;['+117']
Q10852050;P2044;['+362']
Q3275195;P2044;['+420']
Q3545310;P2044;['+29']
Q16896128;P2044;['+177']
Q4709354;P2044;['+434']
Q6668443;P2044;['+1622']
Q3206567;P2044;['+225']
Q1299161;P2044;['+176']
Q20462520;P2044;['+2772']
Q16901412;P2044;['+287']
Q1031829;P2044;['+468']
Q946179;P2044;['+32']
Q11824773;P2044;['+811']
Q2876108;P2044;['+15']
Q7131362;P2044;['+1394']
Q12694476;P2044;['+287']
Q1654453;P2044;['+1625']
Q7102671;P2044;['+738']
Q10822653;P2044;['+11']
Q8213999;P2044;['+640']
Q3274538;P2044;['+444']
Q4788200;P2044;['+844']
Q6453687;P2044;['+137']
Q2517576;P2044;['+45']
Q10853368;P2044;['+351']
Q2902722;P2044;['+84']
Q1656357;P2044;['+40']
Q3275184;P2044;['+0']
Q3914029;P2044;['+265']
